f127.0.0.1:2222,127.0.0.1:1111	32789	6
f127.0.0.1:1111,127.0.0.1:2222	32789	7	185	0	3
f127.0.0.1:1111,127.0.0.1:2222	32789	6
f127.0.0.1:1111,127.0.0.1:2222	32789	-1	185	0
f127.0.0.1:1111,127.0.0.1:2222	32792	5
f127.0.0.1:2222,127.0.0.1:1111	32794	6	4294967295	179	4
f127.0.0.1:2222,127.0.0.1:1111	32796	5
f127.0.0.1:1111,127.0.0.1:2222	32796	6	186	0	3
f127.0.0.1:1111,127.0.0.1:2222	32798	5
f127.0.0.1:2222,127.0.0.1:1111	32798	6	4294967295	180	4
f127.0.0.1:2222,127.0.0.1:1111	32800	5
f127.0.0.1:1111,127.0.0.1:2222	32800	6	187	0	3
f127.0.0.1:1111,127.0.0.1:2222	32802	5
f127.0.0.1:2222,127.0.0.1:1111	32802	6	4294967295	181	4
f127.0.0.1:2222,127.0.0.1:1111	32804	5
f127.0.0.1:1111,127.0.0.1:2222	32804	6	188	0	3
f127.0.0.1:1111,127.0.0.1:2222	32804	5
f127.0.0.1:1111,127.0.0.1:2222	32804	-1	188	0
f127.0.0.1:1111,127.0.0.1:2222	32807	4
f127.0.0.1:2222,127.0.0.1:1111	32808	5	4294967295	182	4
f127.0.0.1:2222,127.0.0.1:1111	32808	4
f127.0.0.1:1111,127.0.0.1:2222	32809	5	189	0	3
f127.0.0.1:1111,127.0.0.1:2222	32809	4
f127.0.0.1:2222,127.0.0.1:1111	32810	5	4294967295	183	4
f127.0.0.1:2222,127.0.0.1:1111	32810	4
f127.0.0.1:1111,127.0.0.1:2222	32811	5	190	0	3
f127.0.0.1:1111,127.0.0.1:2222	32811	6	191	0	3
f127.0.0.1:1111,127.0.0.1:2222	32813	5
f127.0.0.1:2222,127.0.0.1:1111	32814	6	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32815	5
f127.0.0.1:1111,127.0.0.1:2222	32815	6	192	0	3
f127.0.0.1:1111,127.0.0.1:2222	32820	5
f127.0.0.1:2222,127.0.0.1:1111	32821	6	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32821	7	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32821	6
f127.0.0.1:2222,127.0.0.1:1111	32822	5
f127.0.0.1:1111,127.0.0.1:2222	32825	4
f127.0.0.1:2222,127.0.0.1:1111	32825	5	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32826	6	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32826	5
f127.0.0.1:2222,127.0.0.1:1111	32827	4
f127.0.0.1:1111,127.0.0.1:2222	32829	3
f127.0.0.1:2222,127.0.0.1:1111	32829	4	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32830	5	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32830	4
f127.0.0.1:1111,127.0.0.1:2222	32830	3
f127.0.0.1:2222,127.0.0.1:1111	32830	2
f127.0.0.1:2222,127.0.0.1:1111	32830	3	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32830	4	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32831	3
f127.0.0.1:2222,127.0.0.1:1111	32832	2
f127.0.0.1:1111,127.0.0.1:2222	32835	1
f127.0.0.1:2222,127.0.0.1:1111	32836	2	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32836	1
f127.0.0.1:2222,127.0.0.1:1111	32836	2	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32837	1
f127.0.0.1:1111,127.0.0.1:2222	32839	0
f127.0.0.1:2222,127.0.0.1:1111	32840	1	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32840	2	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	32840	1
f127.0.0.1:2222,127.0.0.1:1111	32840	0
f127.0.0.1:2222,127.0.0.1:1111	33240	1	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	33241	0
f127.0.0.1:2222,127.0.0.1:1111	33642	1	4294967295	184	4
f127.0.0.1:2222,127.0.0.1:1111	33643	0
f127.0.0.1:1111,127.0.0.1:2222	33815	1	185	0	3
f127.0.0.1:1111,127.0.0.1:2222	33826	0
f127.0.0.1:2222,127.0.0.1:1111	33826	1	4294967295	185	4
f127.0.0.1:2222,127.0.0.1:1111	33828	0
f127.0.0.1:1111,127.0.0.1:2222	33828	1	186	0	3
f127.0.0.1:1111,127.0.0.1:2222	33828	2	187	0	3
f127.0.0.1:1111,127.0.0.1:2222	33833	1
f127.0.0.1:2222,127.0.0.1:1111	33833	2	4294967295	186	4
f127.0.0.1:2222,127.0.0.1:1111	33835	1
f127.0.0.1:1111,127.0.0.1:2222	33835	2	188	0	3
f127.0.0.1:1111,127.0.0.1:2222	33835	3	189	0	3
f127.0.0.1:1111,127.0.0.1:2222	33837	2
f127.0.0.1:2222,127.0.0.1:1111	33837	3	4294967295	187	4
f127.0.0.1:2222,127.0.0.1:1111	33837	2
f127.0.0.1:2222,127.0.0.1:1111	33837	-1	4294967295	187
f127.0.0.1:1111,127.0.0.1:2222	33844	1
f127.0.0.1:2222,127.0.0.1:1111	33844	2	4294967295	188	4
f127.0.0.1:2222,127.0.0.1:1111	33845	1
f127.0.0.1:1111,127.0.0.1:2222	33845	2	190	0	3
f127.0.0.1:1111,127.0.0.1:2222	33845	3	191	0	3
f127.0.0.1:1111,127.0.0.1:2222	33845	4	192	0	3
f127.0.0.1:1111,127.0.0.1:2222	33848	3
f127.0.0.1:2222,127.0.0.1:1111	33848	4	4294967295	189	4
f127.0.0.1:2222,127.0.0.1:1111	33849	3
f127.0.0.1:1111,127.0.0.1:2222	33849	4	193	0	3
f127.0.0.1:1111,127.0.0.1:2222	33849	3
f127.0.0.1:1111,127.0.0.1:2222	33849	-1	193	0
f127.0.0.1:1111,127.0.0.1:2222	33855	2
f127.0.0.1:2222,127.0.0.1:1111	33856	3	4294967295	190	4
f127.0.0.1:1111,127.0.0.1:2222	33857	2
f127.0.0.1:2222,127.0.0.1:1111	33857	1
f127.0.0.1:2222,127.0.0.1:1111	33857	2	4294967295	191	4
f127.0.0.1:1111,127.0.0.1:2222	33857	3	194	0	3
f127.0.0.1:2222,127.0.0.1:1111	33857	2
f127.0.0.1:1111,127.0.0.1:2222	33857	3	195	0	3
f127.0.0.1:1111,127.0.0.1:2222	33862	2
f127.0.0.1:2222,127.0.0.1:1111	33862	3	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	33863	2
f127.0.0.1:1111,127.0.0.1:2222	33863	3	196	0	3
f127.0.0.1:1111,127.0.0.1:2222	33863	4	197	0	3
f127.0.0.1:1111,127.0.0.1:2222	33866	3
f127.0.0.1:2222,127.0.0.1:1111	33866	4	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	33866	5	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	33866	4
f127.0.0.1:2222,127.0.0.1:1111	33867	3
f127.0.0.1:1111,127.0.0.1:2222	33870	2
f127.0.0.1:2222,127.0.0.1:1111	33870	3	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	33870	4	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	33870	3
f127.0.0.1:2222,127.0.0.1:1111	33870	-1	4294967295	192
f127.0.0.1:2222,127.0.0.1:1111	33872	2
f127.0.0.1:1111,127.0.0.1:2222	33876	1
f127.0.0.1:2222,127.0.0.1:1111	33876	2	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	33876	3	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	33876	2
f127.0.0.1:2222,127.0.0.1:1111	33878	1
f127.0.0.1:1111,127.0.0.1:2222	33879	0
f127.0.0.1:2222,127.0.0.1:1111	33879	1	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	33880	2	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	33880	1
f127.0.0.1:2222,127.0.0.1:1111	33881	0
f127.0.0.1:2222,127.0.0.1:1111	34280	1	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	34281	0
f127.0.0.1:2222,127.0.0.1:1111	34682	1	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	34682	0
f127.0.0.1:1111,127.0.0.1:2222	34863	1	193	0	3
f127.0.0.1:1111,127.0.0.1:2222	34863	0
f127.0.0.1:1111,127.0.0.1:2222	34863	-1	193	0
f127.0.0.1:2222,127.0.0.1:1111	35083	1	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	35085	0
f127.0.0.1:2222,127.0.0.1:1111	35484	1	4294967295	192	4
f127.0.0.1:2222,127.0.0.1:1111	35485	0
f127.0.0.1:1111,127.0.0.1:2222	35863	1	193	0	3
f127.0.0.1:1111,127.0.0.1:2222	35868	0
f127.0.0.1:2222,127.0.0.1:1111	35868	1	4294967295	193	4
f127.0.0.1:2222,127.0.0.1:1111	35869	0
f127.0.0.1:1111,127.0.0.1:2222	35869	1	194	0	3
f127.0.0.1:1111,127.0.0.1:2222	35870	2	195	0	3
f127.0.0.1:1111,127.0.0.1:2222	35874	1
f127.0.0.1:2222,127.0.0.1:1111	35874	2	4294967295	194	4
f127.0.0.1:2222,127.0.0.1:1111	35875	1
f127.0.0.1:1111,127.0.0.1:2222	35875	2	196	0	3
f127.0.0.1:1111,127.0.0.1:2222	35878	1
f127.0.0.1:2222,127.0.0.1:1111	35879	2	4294967295	195	4
f127.0.0.1:2222,127.0.0.1:1111	35880	1
f127.0.0.1:1111,127.0.0.1:2222	35880	2	197	0	3
f127.0.0.1:1111,127.0.0.1:2222	35881	3	198	0	3
f127.0.0.1:1111,127.0.0.1:2222	35884	2
f127.0.0.1:2222,127.0.0.1:1111	35885	3	4294967295	196	4
f127.0.0.1:2222,127.0.0.1:1111	35885	2
f127.0.0.1:1111,127.0.0.1:2222	35885	3	199	0	3
f127.0.0.1:1111,127.0.0.1:2222	35889	2
f127.0.0.1:2222,127.0.0.1:1111	35890	3	4294967295	197	4
f127.0.0.1:2222,127.0.0.1:1111	35890	2
f127.0.0.1:1111,127.0.0.1:2222	35890	3	200	0	3
f127.0.0.1:1111,127.0.0.1:2222	35893	2
f127.0.0.1:2222,127.0.0.1:1111	35894	3	4294967295	198	4
f127.0.0.1:2222,127.0.0.1:1111	35894	2
f127.0.0.1:2222,127.0.0.1:1111	35894	-1	4294967295	198
f127.0.0.1:1111,127.0.0.1:2222	35898	1
f127.0.0.1:2222,127.0.0.1:1111	35899	2	4294967295	199	4
f127.0.0.1:2222,127.0.0.1:1111	35900	1
f127.0.0.1:1111,127.0.0.1:2222	35900	2	201	0	3
f127.0.0.1:1111,127.0.0.1:2222	35901	3	202	0	3
f127.0.0.1:1111,127.0.0.1:2222	35901	4	203	0	3
f127.0.0.1:1111,127.0.0.1:2222	35903	3
f127.0.0.1:2222,127.0.0.1:1111	35904	4	4294967295	200	4
f127.0.0.1:2222,127.0.0.1:1111	35904	3
f127.0.0.1:2222,127.0.0.1:1111	35904	-1	4294967295	200
f127.0.0.1:1111,127.0.0.1:2222	35909	2
f127.0.0.1:2222,127.0.0.1:1111	35910	3	4294967295	201	4
f127.0.0.1:2222,127.0.0.1:1111	35910	2
f127.0.0.1:1111,127.0.0.1:2222	35910	3	204	0	3
f127.0.0.1:1111,127.0.0.1:2222	35911	4	205	0	3
f127.0.0.1:1111,127.0.0.1:2222	35913	3
f127.0.0.1:2222,127.0.0.1:1111	35914	4	4294967295	202	4
f127.0.0.1:2222,127.0.0.1:1111	35914	3
f127.0.0.1:1111,127.0.0.1:2222	35914	4	206	0	3
f127.0.0.1:1111,127.0.0.1:2222	35917	3
f127.0.0.1:2222,127.0.0.1:1111	35918	4	4294967295	203	4
f127.0.0.1:2222,127.0.0.1:1111	35918	3
f127.0.0.1:1111,127.0.0.1:2222	35918	4	207	0	3
f127.0.0.1:1111,127.0.0.1:2222	35919	5	208	0	3
f127.0.0.1:1111,127.0.0.1:2222	35923	4
f127.0.0.1:2222,127.0.0.1:1111	35924	5	4294967295	204	4
f127.0.0.1:2222,127.0.0.1:1111	35925	4
f127.0.0.1:1111,127.0.0.1:2222	35925	5	209	0	3
f127.0.0.1:1111,127.0.0.1:2222	35927	4
f127.0.0.1:2222,127.0.0.1:1111	35930	5	4294967295	205	4
f127.0.0.1:2222,127.0.0.1:1111	35930	4
f127.0.0.1:2222,127.0.0.1:1111	35930	-1	4294967295	205
f127.0.0.1:1111,127.0.0.1:2222	35933	3
f127.0.0.1:2222,127.0.0.1:1111	35934	4	4294967295	206	4
f127.0.0.1:2222,127.0.0.1:1111	35934	3
f127.0.0.1:1111,127.0.0.1:2222	35934	2
f127.0.0.1:1111,127.0.0.1:2222	35935	3	210	0	3
f127.0.0.1:1111,127.0.0.1:2222	35935	4	211	0	3
f127.0.0.1:2222,127.0.0.1:1111	35936	5	4294967295	207	4
f127.0.0.1:2222,127.0.0.1:1111	35936	4
f127.0.0.1:2222,127.0.0.1:1111	35936	-1	4294967295	207
f127.0.0.1:1111,127.0.0.1:2222	35939	3
f127.0.0.1:2222,127.0.0.1:1111	35940	4	4294967295	208	4
f127.0.0.1:2222,127.0.0.1:1111	35941	3
f127.0.0.1:1111,127.0.0.1:2222	35942	4	212	0	3
f127.0.0.1:1111,127.0.0.1:2222	35942	3
f127.0.0.1:1111,127.0.0.1:2222	35942	-1	212	0
f127.0.0.1:1111,127.0.0.1:2222	35942	4	213	0	3
f127.0.0.1:1111,127.0.0.1:2222	35942	5	214	0	3
f127.0.0.1:1111,127.0.0.1:2222	35945	4
f127.0.0.1:2222,127.0.0.1:1111	35946	5	4294967295	209	4
f127.0.0.1:2222,127.0.0.1:1111	35946	4
f127.0.0.1:1111,127.0.0.1:2222	35946	5	215	0	3
f127.0.0.1:1111,127.0.0.1:2222	35947	4
f127.0.0.1:2222,127.0.0.1:1111	35947	5	4294967295	210	4
f127.0.0.1:2222,127.0.0.1:1111	35948	4
f127.0.0.1:1111,127.0.0.1:2222	35948	5	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	35951	4
f127.0.0.1:2222,127.0.0.1:1111	35952	5	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	35953	4
f127.0.0.1:1111,127.0.0.1:2222	35953	5	217	0	3
f127.0.0.1:1111,127.0.0.1:2222	35953	4
f127.0.0.1:1111,127.0.0.1:2222	35953	-1	217	0
f127.0.0.1:1111,127.0.0.1:2222	35960	3
f127.0.0.1:2222,127.0.0.1:1111	35961	4	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	35961	5	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	35961	4
f127.0.0.1:2222,127.0.0.1:1111	35961	3
f127.0.0.1:1111,127.0.0.1:2222	35962	2
f127.0.0.1:2222,127.0.0.1:1111	35962	3	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	35963	4	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	35963	3
f127.0.0.1:2222,127.0.0.1:1111	35963	2
f127.0.0.1:1111,127.0.0.1:2222	35966	1
f127.0.0.1:2222,127.0.0.1:1111	35967	2	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	35967	3	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	35967	2
f127.0.0.1:2222,127.0.0.1:1111	35967	-1	4294967295	211
f127.0.0.1:1111,127.0.0.1:2222	35968	1
f127.0.0.1:2222,127.0.0.1:1111	35968	0
f127.0.0.1:2222,127.0.0.1:1111	35969	1	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	35969	2	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	35969	1
f127.0.0.1:2222,127.0.0.1:1111	35969	0
f127.0.0.1:2222,127.0.0.1:1111	36370	1	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	36370	0
f127.0.0.1:2222,127.0.0.1:1111	36771	1	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	36772	0
f127.0.0.1:1111,127.0.0.1:2222	36953	1	212	0	3
f127.0.0.1:1111,127.0.0.1:2222	36953	0
f127.0.0.1:1111,127.0.0.1:2222	36953	-1	212	0
f127.0.0.1:2222,127.0.0.1:1111	37172	1	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	37173	0
f127.0.0.1:2222,127.0.0.1:1111	37573	1	4294967295	211	4
f127.0.0.1:2222,127.0.0.1:1111	37573	0
f127.0.0.1:1111,127.0.0.1:2222	37953	1	212	0	3
f127.0.0.1:1111,127.0.0.1:2222	37959	0
f127.0.0.1:2222,127.0.0.1:1111	37959	1	4294967295	212	4
f127.0.0.1:2222,127.0.0.1:1111	37960	0
f127.0.0.1:1111,127.0.0.1:2222	37960	1	213	0	3
f127.0.0.1:1111,127.0.0.1:2222	37960	0
f127.0.0.1:1111,127.0.0.1:2222	37960	-1	213	0
f127.0.0.1:1111,127.0.0.1:2222	37960	1	214	0	3
f127.0.0.1:1111,127.0.0.1:2222	37965	0
f127.0.0.1:2222,127.0.0.1:1111	37965	1	4294967295	212	4
f127.0.0.1:2222,127.0.0.1:1111	37965	0
f127.0.0.1:2222,127.0.0.1:1111	37965	-1	4294967295	212
f127.0.0.1:2222,127.0.0.1:1111	37965	1	4294967295	212	4
f127.0.0.1:2222,127.0.0.1:1111	37965	0
f127.0.0.1:2222,127.0.0.1:1111	37965	-1	4294967295	212
f127.0.0.1:2222,127.0.0.1:1111	38366	1	4294967295	212	4
f127.0.0.1:2222,127.0.0.1:1111	38367	0
f127.0.0.1:2222,127.0.0.1:1111	38767	1	4294967295	212	4
f127.0.0.1:2222,127.0.0.1:1111	38768	0
f127.0.0.1:1111,127.0.0.1:2222	38960	1	213	0	3
f127.0.0.1:1111,127.0.0.1:2222	38965	0
f127.0.0.1:2222,127.0.0.1:1111	38966	1	4294967295	213	4
f127.0.0.1:2222,127.0.0.1:1111	38967	0
f127.0.0.1:1111,127.0.0.1:2222	38968	1	214	0	3
f127.0.0.1:1111,127.0.0.1:2222	38968	2	215	0	3
f127.0.0.1:1111,127.0.0.1:2222	38972	1
f127.0.0.1:2222,127.0.0.1:1111	38973	2	4294967295	214	4
f127.0.0.1:2222,127.0.0.1:1111	38973	1
f127.0.0.1:2222,127.0.0.1:1111	38973	-1	4294967295	214
f127.0.0.1:1111,127.0.0.1:2222	38977	0
f127.0.0.1:2222,127.0.0.1:1111	38978	1	4294967295	215	4
f127.0.0.1:2222,127.0.0.1:1111	38979	0
f127.0.0.1:1111,127.0.0.1:2222	38979	1	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	38979	2	217	0	3
f127.0.0.1:1111,127.0.0.1:2222	38980	3	218	0	3
f127.0.0.1:1111,127.0.0.1:2222	38983	2
f127.0.0.1:2222,127.0.0.1:1111	38984	3	4294967295	216	4
f127.0.0.1:2222,127.0.0.1:1111	38985	2
f127.0.0.1:1111,127.0.0.1:2222	38986	3	219	0	3
f127.0.0.1:1111,127.0.0.1:2222	38988	2
f127.0.0.1:2222,127.0.0.1:1111	38989	3	4294967295	217	4
f127.0.0.1:2222,127.0.0.1:1111	38989	2
f127.0.0.1:1111,127.0.0.1:2222	38990	3	220	0	3
f127.0.0.1:1111,127.0.0.1:2222	38992	2
f127.0.0.1:2222,127.0.0.1:1111	38993	3	4294967295	218	4
f127.0.0.1:2222,127.0.0.1:1111	38994	2
f127.0.0.1:1111,127.0.0.1:2222	38994	3	221	0	3
f127.0.0.1:1111,127.0.0.1:2222	38994	4	222	0	3
f127.0.0.1:1111,127.0.0.1:2222	38999	3
f127.0.0.1:2222,127.0.0.1:1111	38999	4	4294967295	219	4
f127.0.0.1:2222,127.0.0.1:1111	39000	3
f127.0.0.1:1111,127.0.0.1:2222	39001	4	223	0	3
f127.0.0.1:1111,127.0.0.1:2222	39002	3
f127.0.0.1:2222,127.0.0.1:1111	39003	4	4294967295	220	4
f127.0.0.1:2222,127.0.0.1:1111	39004	3
f127.0.0.1:1111,127.0.0.1:2222	39005	4	224	0	3
f127.0.0.1:1111,127.0.0.1:2222	39006	3
f127.0.0.1:2222,127.0.0.1:1111	39007	4	4294967295	221	4
f127.0.0.1:2222,127.0.0.1:1111	39007	3
f127.0.0.1:1111,127.0.0.1:2222	39008	4	225	0	3
f127.0.0.1:1111,127.0.0.1:2222	39008	3
f127.0.0.1:1111,127.0.0.1:2222	39008	-1	225	0
f127.0.0.1:1111,127.0.0.1:2222	39011	2
f127.0.0.1:2222,127.0.0.1:1111	39012	3	4294967295	222	4
f127.0.0.1:2222,127.0.0.1:1111	39013	2
f127.0.0.1:1111,127.0.0.1:2222	39014	3	226	0	3
f127.0.0.1:1111,127.0.0.1:2222	39014	4	227	0	3
f127.0.0.1:1111,127.0.0.1:2222	39016	3
f127.0.0.1:2222,127.0.0.1:1111	39017	4	4294967295	223	4
f127.0.0.1:2222,127.0.0.1:1111	39018	3
f127.0.0.1:1111,127.0.0.1:2222	39019	4	228	0	3
f127.0.0.1:1111,127.0.0.1:2222	39021	3
f127.0.0.1:2222,127.0.0.1:1111	39022	4	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39023	3
f127.0.0.1:1111,127.0.0.1:2222	39023	4	229	0	3
f127.0.0.1:1111,127.0.0.1:2222	39026	3
f127.0.0.1:2222,127.0.0.1:1111	39028	4	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39028	5	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39029	4
f127.0.0.1:1111,127.0.0.1:2222	39029	3
f127.0.0.1:2222,127.0.0.1:1111	39030	2
f127.0.0.1:2222,127.0.0.1:1111	39030	3	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39030	4	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39030	3
f127.0.0.1:2222,127.0.0.1:1111	39031	2
f127.0.0.1:1111,127.0.0.1:2222	39035	1
f127.0.0.1:2222,127.0.0.1:1111	39036	2	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39036	3	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39037	2
f127.0.0.1:2222,127.0.0.1:1111	39037	1
f127.0.0.1:1111,127.0.0.1:2222	39039	0
f127.0.0.1:2222,127.0.0.1:1111	39040	1	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39040	2	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39040	1
f127.0.0.1:2222,127.0.0.1:1111	39040	-1	4294967295	224
f127.0.0.1:2222,127.0.0.1:1111	39041	0
f127.0.0.1:2222,127.0.0.1:1111	39441	1	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39443	0
f127.0.0.1:2222,127.0.0.1:1111	39842	1	4294967295	224	4
f127.0.0.1:2222,127.0.0.1:1111	39844	0
f127.0.0.1:1111,127.0.0.1:2222	40023	1	225	0	3
f127.0.0.1:1111,127.0.0.1:2222	40028	0
f127.0.0.1:2222,127.0.0.1:1111	40029	1	4294967295	225	4
f127.0.0.1:2222,127.0.0.1:1111	40029	0
f127.0.0.1:2222,127.0.0.1:1111	40029	-1	4294967295	225
f127.0.0.1:2222,127.0.0.1:1111	40430	1	4294967295	225	4
f127.0.0.1:2222,127.0.0.1:1111	40430	0
f127.0.0.1:1111,127.0.0.1:2222	40431	1	226	0	3
f127.0.0.1:1111,127.0.0.1:2222	40431	2	227	0	3
f127.0.0.1:1111,127.0.0.1:2222	40435	1
f127.0.0.1:2222,127.0.0.1:1111	40436	2	4294967295	226	4
f127.0.0.1:2222,127.0.0.1:1111	40437	1
f127.0.0.1:1111,127.0.0.1:2222	40438	2	228	0	3
f127.0.0.1:1111,127.0.0.1:2222	40439	1
f127.0.0.1:2222,127.0.0.1:1111	40440	2	4294967295	227	4
f127.0.0.1:2222,127.0.0.1:1111	40441	1
f127.0.0.1:1111,127.0.0.1:2222	40442	2	229	0	3
f127.0.0.1:1111,127.0.0.1:2222	40442	3	230	0	3
f127.0.0.1:1111,127.0.0.1:2222	40446	2
f127.0.0.1:2222,127.0.0.1:1111	40447	3	4294967295	228	4
f127.0.0.1:2222,127.0.0.1:1111	40447	2
f127.0.0.1:1111,127.0.0.1:2222	40448	3	231	0	3
f127.0.0.1:1111,127.0.0.1:2222	40450	2
f127.0.0.1:2222,127.0.0.1:1111	40451	3	4294967295	229	4
f127.0.0.1:2222,127.0.0.1:1111	40452	2
f127.0.0.1:1111,127.0.0.1:2222	40453	3	232	0	3
f127.0.0.1:1111,127.0.0.1:2222	40454	2
f127.0.0.1:2222,127.0.0.1:1111	40455	3	4294967295	230	4
f127.0.0.1:2222,127.0.0.1:1111	40456	2
f127.0.0.1:1111,127.0.0.1:2222	40457	3	233	0	3
f127.0.0.1:1111,127.0.0.1:2222	40457	4	234	0	3
f127.0.0.1:1111,127.0.0.1:2222	40460	3
f127.0.0.1:2222,127.0.0.1:1111	40461	4	4294967295	231	4
f127.0.0.1:2222,127.0.0.1:1111	40462	3
f127.0.0.1:1111,127.0.0.1:2222	40463	4	235	0	3
f127.0.0.1:1111,127.0.0.1:2222	40465	3
f127.0.0.1:2222,127.0.0.1:1111	40466	4	4294967295	232	4
f127.0.0.1:2222,127.0.0.1:1111	40467	3
f127.0.0.1:1111,127.0.0.1:2222	40468	4	236	0	3
f127.0.0.1:1111,127.0.0.1:2222	40469	3
f127.0.0.1:2222,127.0.0.1:1111	40470	4	4294967295	233	4
f127.0.0.1:2222,127.0.0.1:1111	40470	3
f127.0.0.1:1111,127.0.0.1:2222	40471	4	237	0	3
f127.0.0.1:1111,127.0.0.1:2222	40473	3
f127.0.0.1:2222,127.0.0.1:1111	40474	4	4294967295	234	4
f127.0.0.1:2222,127.0.0.1:1111	40475	3
f127.0.0.1:1111,127.0.0.1:2222	40476	4	238	0	3
f127.0.0.1:1111,127.0.0.1:2222	40476	5	239	0	3
f127.0.0.1:1111,127.0.0.1:2222	40478	4
f127.0.0.1:2222,127.0.0.1:1111	40479	5	4294967295	235	4
f127.0.0.1:2222,127.0.0.1:1111	40480	4
f127.0.0.1:1111,127.0.0.1:2222	40481	5	240	0	3
f127.0.0.1:1111,127.0.0.1:2222	40484	4
f127.0.0.1:2222,127.0.0.1:1111	40485	5	4294967295	236	4
f127.0.0.1:2222,127.0.0.1:1111	40485	4
f127.0.0.1:1111,127.0.0.1:2222	40486	5	241	0	3
f127.0.0.1:1111,127.0.0.1:2222	40487	4
f127.0.0.1:2222,127.0.0.1:1111	40488	5	4294967295	237	4
f127.0.0.1:2222,127.0.0.1:1111	40488	4
f127.0.0.1:1111,127.0.0.1:2222	40489	5	242	0	3
f127.0.0.1:1111,127.0.0.1:2222	40491	4
f127.0.0.1:2222,127.0.0.1:1111	40492	5	4294967295	238	4
f127.0.0.1:2222,127.0.0.1:1111	40492	4
f127.0.0.1:1111,127.0.0.1:2222	40493	5	243	0	3
f127.0.0.1:1111,127.0.0.1:2222	40497	4
f127.0.0.1:2222,127.0.0.1:1111	40497	5	4294967295	239	4
f127.0.0.1:2222,127.0.0.1:1111	40498	4
f127.0.0.1:1111,127.0.0.1:2222	40499	5	244	0	3
f127.0.0.1:1111,127.0.0.1:2222	40499	6	245	0	3
f127.0.0.1:1111,127.0.0.1:2222	40500	5
f127.0.0.1:2222,127.0.0.1:1111	40501	6	4294967295	240	4
f127.0.0.1:2222,127.0.0.1:1111	40501	5
f127.0.0.1:1111,127.0.0.1:2222	40502	6	246	0	3
f127.0.0.1:1111,127.0.0.1:2222	40505	5
f127.0.0.1:2222,127.0.0.1:1111	40506	6	4294967295	241	4
f127.0.0.1:2222,127.0.0.1:1111	40507	5
f127.0.0.1:1111,127.0.0.1:2222	40508	6	247	0	3
f127.0.0.1:1111,127.0.0.1:2222	40509	5
